video_id	公開日	尺秒	チャンネル	題名	判定理由	URL
BlXHnOromYw	20181116	678	Antonio Castillo	"""rip"" - PVHS Wildcat Brigade 2018 (Olivia Roberts Drum Major Headcam)"	POV語(題名)	https://www.youtube.com/watch?v=BlXHnOromYw
EZ-3bbKwrqg	20181114	409	JAPAN 4K WALK	【GoPro HERO 7】休日の朝　井の頭公園から吉祥寺駅へ　#4K 60fps　 #JAPAN　#ゴープロ7	POV語(題名)	https://www.youtube.com/watch?v=EZ-3bbKwrqg
KcTSe3IHLXE	20181114	409	JAPAN 4K WALK	【GoPro HERO 7】4K 60fps　夕暮れのお台場 JAPAN　Odaiba　  ゴープロ7	POV語(題名)	https://www.youtube.com/watch?v=KcTSe3IHLXE
X9D7MZYGGlg	20181113	702	TheTopher	2017 BMW X5 xDrive35d - POV First Impressions	POV語(題名)	https://www.youtube.com/watch?v=X9D7MZYGGlg
lzDjq-bqvQs	20181112	583	Kwanwoo Lee	"Vista Ridge Timpani Cam 2018 - ""Lost And Found"""	楽器×カメラ(題名)	https://www.youtube.com/watch?v=lzDjq-bqvQs
70FI8qb9Jlk	20181112	397	JAPAN 4K WALK	【GoPro HERO 7】休日の吉祥寺夕方の雰囲気2　マジックアワー　4K 60fps  ゴープロ7	POV語(題名)	https://www.youtube.com/watch?v=70FI8qb9Jlk
eJAEaiDNoME	20181112	402	JAPAN 4K WALK	【GoPro HERO 7】4K 60fps　快晴のお台場1　 JAPAN　Odaiba　  ゴープロ7	POV語(題名)	https://www.youtube.com/watch?v=eJAEaiDNoME
3_m7y6NTwic	20181111	354	MrBlack	GoPro Underwater 🐠Snorkeling the Great Barrier Reef	POV語(題名)	https://www.youtube.com/watch?v=3_m7y6NTwic
Oe7Sr7cLJ9M	20181111	410	JAPAN 4K WALK	【GoPro HERO 7】休日の朝の中央線西荻窪駅2　4K 60fps　 JAPAN　ゴープロ7	POV語(題名)	https://www.youtube.com/watch?v=Oe7Sr7cLJ9M
Q1xxrTgFdq4	20181109	322	TheTopher	2018 Fiat 500C Abarth Driving Impressions - POV Lead/Follow Laps	POV語(題名)	https://www.youtube.com/watch?v=Q1xxrTgFdq4
v66qAyr3gwk	20181109	394	JAPAN 4K WALK	【GoPro HERO 7】吉祥寺の休日の朝　コメダ珈琲モーニング　食べるだけ　作業動画　4K 60fps  ゴープロ7　咀嚼音	POV語(題名)	https://www.youtube.com/watch?v=v66qAyr3gwk
fuAE5iSItO4	20181108	736	Kweezy_99	Genesis 2018 Snare Cam-Kyle Key	楽器×カメラ(題名)	https://www.youtube.com/watch?v=fuAE5iSItO4
7VaJoiopIf0	20181108	409	JAPAN 4K WALK	【GoPro HERO 7】井の頭自然文化園から吉祥寺駅へ1　4K 60fps  ゴープロ7	POV語(題名)	https://www.youtube.com/watch?v=7VaJoiopIf0
AD4VYrr00gw	20181108	409	JAPAN 4K WALK	【GoPro HERO 7】井の頭自然文化園でリスと戯れる　吉祥寺の動物園　4K 60fps  ゴープロ7	POV語(題名)	https://www.youtube.com/watch?v=AD4VYrr00gw
6-0MBgbn72Q	20181106	706	TheTopher	4.3 Differential and Suspension swap from a 2017+ BRZ/86 - BRZ POV Update!	POV語(題名)	https://www.youtube.com/watch?v=6-0MBgbn72Q
iE2cYWp2y8I	20181106	641	Logan Scott	Georgetown HS 2018 Quad Cam - Logan Scott	楽器×カメラ(題名)	https://www.youtube.com/watch?v=iE2cYWp2y8I
X9NI0_ZPhGo	20181106	409	JAPAN 4K WALK	【GoPro HERO 7】休日の朝の中央線西荻窪駅1　4K 60fps　 JAPAN　ゴープロ7	POV語(題名)	https://www.youtube.com/watch?v=X9NI0_ZPhGo
I63SZHtLsjc	20181106	409	JAPAN 4K WALK	【GoPro HERO 7】吉祥寺駅からラウンドワン方面へ　4K 60fps  ゴープロ7	POV語(題名)	https://www.youtube.com/watch?v=I63SZHtLsjc
HAUewkwq9T0	20181106	790	Dane Pinell	SCV Victory Run Mello Cam 2018	楽器×カメラ(題名)	https://www.youtube.com/watch?v=HAUewkwq9T0
G47lMMluAes	20181106	611	Antonio Castillo	My last run with a busted horn - PVHS Wildcat Brigade Friday practice run (Clarinet Headcam)	POV語(題名)	https://www.youtube.com/watch?v=G47lMMluAes
t8b65YtyocE	20181105	409	JAPAN 4K WALK	【GoPro HERO 7】休日夜の新橋　4K 60fps　 JAPAN　shinbashi  ゴープロ7	POV語(題名)	https://www.youtube.com/watch?v=t8b65YtyocE
Dl-qBvqY9_4	20181104	409	JAPAN 4K WALK	【GoPro HERO 7】夜の歌舞伎町　新宿駅へ　4K 60fps　 JAPAN　shinjuku  ゴープロ7	POV語(題名)	https://www.youtube.com/watch?v=Dl-qBvqY9_4
rwWaSNztvOQ	20181103	638	TheTopher	2018 Subaru BRZ tS - POV Rain/Wet Driving Impressions	POV語(題名)	https://www.youtube.com/watch?v=rwWaSNztvOQ
4v-wnpSj_TM	20181102	409	JAPAN 4K WALK	【GoPro HERO 7】渋谷ハロウィン当日10月31日　大混雑のセンター街　4K 60fps shibuya Halloween ゴープロ7	POV語(題名)	https://www.youtube.com/watch?v=4v-wnpSj_TM
DV9IP-gfKG4	20181102	774	Funliner Productions	Blue Devils 2018 - Lead Trumpet Head Cam - ANGELO LABERINTO	POV語(題名)	https://www.youtube.com/watch?v=DV9IP-gfKG4
qTSYRT4dWMs	20181028	409	JAPAN 4K WALK	【GoPro HERO 7】 渋谷ハロウィン2018　4K 60fps shibuya Halloween  ゴープロ7	POV語(題名)	https://www.youtube.com/watch?v=qTSYRT4dWMs
ifC5YF-aGzk	20181026	826	Funliner Productions	Blue Devils 2018 - Mellophone Head Cam - GRACIE BOUDREAU	POV語(題名)	https://www.youtube.com/watch?v=ifC5YF-aGzk
U6sLgrKTtvg	20181025	822	Funliner Productions	Blue Devils 2018 - Trumpet Soloist Head Cam - ERIC MATTHEWS	POV語(題名)	https://www.youtube.com/watch?v=U6sLgrKTtvg
du9D9o8H_5Q	20181020	532	JAPAN 4K WALK	【GoPro HERO 7】お台場　東京の浜辺　4K 60fps　 JAPAN　Odaiba　  ゴープロ7	POV語(題名)	https://www.youtube.com/watch?v=du9D9o8H_5Q
oULmGCRIo48	20181020	647	Antonio Castillo	Rip Evan - PVHS Marching Band Friday rehearsal 10/19/18 (Clarinet Headcam)	POV語(題名)	https://www.youtube.com/watch?v=oULmGCRIo48
pKOaNORS4As	20181016	752	Chris Clarkston	"Carolina Crown 2018 ""BEAST"" Full Run- Mello 2 Headcam"	POV語(題名)	https://www.youtube.com/watch?v=pKOaNORS4As
Rvl-xybI1ZA	20181015	371	Theme Park Review	Riding Cyclone Roller Coaster at Toshimaen in Japan! Multi Angle Onride 4K POV としまえん ローラーコースター	POV語(題名)	https://www.youtube.com/watch?v=Rvl-xybI1ZA
8eCXe0FEhIM	20181015	533	JAPAN 4K WALK	【GoPro HERO 7】 快晴！すごい人！連休の竹下通り　原宿　4K 60fps　 JAPAN　Harajuku   ゴープロ7	POV語(題名)	https://www.youtube.com/watch?v=8eCXe0FEhIM
ukyeKU4Kh3w	20181013	487	JAPAN 4K WALK	【GoPro HERO 7】豊洲駅から市場前駅（豊洲新市場）へゆりかもめで　ゴープロ7 4K60fps	POV語(題名)	https://www.youtube.com/watch?v=ukyeKU4Kh3w
lHx4GZ9zK84	20181012	685	Brock Playz	2018 Music City Color Guard head cam (finals week) Sammy Lawson	POV語(題名)	https://www.youtube.com/watch?v=lHx4GZ9zK84
CQuO9vfGANY	20181009	998	TheTopher	2019 Acura RDX A-Spec - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=CQuO9vfGANY
m2RRZRt-kTA	20181006	565	Wildbillcooper	"Gold Drum and Bugle Corps ""When You Wish Upon a Star"" 1st Mellophone Cam."	楽器×カメラ(題名)	https://www.youtube.com/watch?v=m2RRZRt-kTA
R7f2_0C57sc	20181005	623	TheTopher	2019 Mazda MX-5 Miata RF Grand Touring - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=R7f2_0C57sc
KjADoR6Vn34	20180929	1030	TheTopher	A Week in the 2018 Toyota Land Cruiser - POV Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=KjADoR6Vn34
ZqvIFNfbtXw	20180927	896	TheTopher	2018 Chevrolet Camaro 2SS 6MT Hot Wheels 50th Anniversary - POV Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=ZqvIFNfbtXw
2pBG4hdeZWU	20180925	825	Rydland Productions	(4K) 2018 SCV Babylon -Victory Run- Contra Cam: Ben Warren	楽器×カメラ(題名)	https://www.youtube.com/watch?v=2pBG4hdeZWU
oZXLtyL5wZc	20180924	636	Aashish M.	CHHS Euphonium POV - Cameron Lopez	POV語(題名)	https://www.youtube.com/watch?v=oZXLtyL5wZc
j6X54la5KBs	20180919	825	TheTopher	2018 Toyota Land Cruiser POV Night Drive - Comparing the LC200 to my GX 460	POV語(題名)	https://www.youtube.com/watch?v=j6X54la5KBs
P5m2AvToeHM	20180918	346	Vic Firth	#VFJams LIVE! - Benny Greb - Drum Cam	楽器×カメラ(概要欄)	https://www.youtube.com/watch?v=P5m2AvToeHM
kOjkI1j7YMo	20180918	566	Trumpet 6	2017 King Philip Marching Band Show Trumpet Cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=kOjkI1j7YMo
a2D8AWGOkZw	20180916	754	Ashley Ridenour	SCV 2018 Marimba Cam	POV語(概要欄)	https://www.youtube.com/watch?v=a2D8AWGOkZw
2JUGyZGzlUE	20180912	1146	Hunter Snow	Bluecoats 2018 baritone/trombone cam -Hunter Snow	楽器×カメラ(題名)	https://www.youtube.com/watch?v=2JUGyZGzlUE
qeOXPU-8aAk	20180911	740	Matt Bowman	SCV 2018 - Babylon - Mello Cam (HD) -  Victory Run	POV語(概要欄)	https://www.youtube.com/watch?v=qeOXPU-8aAk
-UawU5Z6FKE	20180908	369	TUBERIDES	HUGE WATERPARK IN ITALY: Ondaland Acquapark (All Slides POV)	POV語(題名)	https://www.youtube.com/watch?v=-UawU5Z6FKE
4FJFtlVAWW8	20180907	785	Jacob Bradford	Blue Knights 2018 | TROMBONE SOLOIST HEADCAM | Brandon Rios	POV語(題名)	https://www.youtube.com/watch?v=4FJFtlVAWW8
CLoIicVx7Xg	20180906	472	TheTopher	2018 Infiniti QX80 4WD - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=CLoIicVx7Xg
scmw4z_5qUY	20180903	766	Jorge Veksler	Carolina Crown 2018 Tuba cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=scmw4z_5qUY
zm-80GpIYnw	20180902	781	THEhuntedCROWN	Seattle Cascades 2018 Lead Trumpet Cam - Luke Bounkabop	楽器×カメラ(題名)	https://www.youtube.com/watch?v=zm-80GpIYnw
7dd3vO_SVPY	20180901	825	Jacob	Mandarins 2018 Mello cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=7dd3vO_SVPY
5wfRlxWaj2w	20180901	656	FloMarching	SCV 2018 Victory Run Snare Cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=5wfRlxWaj2w
zrtmTgN8wA0	20180901	685	A Modeler In College	"River City Rhythm 2018 ""Each Hour Wounds"" | Trumpet Cam | August 5th, 2018"	POV語(概要欄)	https://www.youtube.com/watch?v=zrtmTgN8wA0
y4Vpr3mQvtw	20180828	775	Brock Playz	2018 MCDC Colorguard gopro	POV語(題名)	https://www.youtube.com/watch?v=y4Vpr3mQvtw
EmdPOCD3Guc	20180828	679	Alec Bensema	Troopers 2018 Tuba Cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=EmdPOCD3Guc
uWbdEKqDb5s	20180828	631	Alec Bensema	Troopers Tuba Cam 2018	楽器×カメラ(題名)	https://www.youtube.com/watch?v=uWbdEKqDb5s
IgmrzUAkeVI	20180827	1108	TheTopher	1996 Mazda MX-5 Miata - POV Driving Impressions & Ownership Discussion (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=IgmrzUAkeVI
BroX7_fVhCc	20180826	801	Michael Durcan	Spirit of Atlanta 2018 Flag Line GoPro run- Kaitlyn Frey	POV語(題名)	https://www.youtube.com/watch?v=BroX7_fVhCc
cWoAVQ1kfnk	20180825	626	Ryan Zeutzius	Seattle Cascades 2018 - Cymbal Cam (Aaron Dylewski)	楽器×カメラ(題名)	https://www.youtube.com/watch?v=cWoAVQ1kfnk
-fsJs1-ymLk	20180825	782	Gage Cope	Santa Clara Vanguard Contra Cam- Victory Run- Gage Cope (HD/60 FPS)	楽器×カメラ(題名)	https://www.youtube.com/watch?v=-fsJs1-ymLk
wVN9zPGTqdQ	20180825	671	Cameron Burch	Jersey Surf 2018 | Lead Baritone Headcam (SOLOIST) | Cameron Burch	POV語(題名)	https://www.youtube.com/watch?v=wVN9zPGTqdQ
1vSw5qbvI5s	20180824	767	Mike Do	2018 Blue Devils Lead Euphonium“Dreams and Nighthawks” Finals Week GoPro Cam	POV語(題名)	https://www.youtube.com/watch?v=1vSw5qbvI5s
R4TKnuDlKIE	20180824	684	Avery Levin	"Pacific Crest 2018 ""Here's to the Ones Who Dream"" Hayden Cam"	楽器×カメラ(概要欄)	https://www.youtube.com/watch?v=R4TKnuDlKIE
00peu8Hg0zE	20180823	793	vince baggett	Music City 2018 Tuba Cam (Ft. Vinny bag)	楽器×カメラ(題名)	https://www.youtube.com/watch?v=00peu8Hg0zE
XGavn7bCuOM	20180823	335	Theme Park Review	Riding Twisted Timbers AWESOME Roller Coaster at Kings Dominion! Multi Angle 4K POV	POV語(題名)	https://www.youtube.com/watch?v=XGavn7bCuOM
AZviq1iAuXg	20180823	866	Jose Arredondo	SCV 2018 Mellophone Cam Victory Run	楽器×カメラ(題名)	https://www.youtube.com/watch?v=AZviq1iAuXg
nPTTPmRsLwY	20180822	677	Avery Levin	"Pacific Crest 2018 ""Here's to the Ones Who Dream"" Jorge Cam"	楽器×カメラ(概要欄)	https://www.youtube.com/watch?v=nPTTPmRsLwY
xlFiaIRnaYc	20180822	746	Avery Levin	"Pacific Crest 2018 ""Here's to the Ones Who Dream"" J-Train Cam"	楽器×カメラ(概要欄)	https://www.youtube.com/watch?v=xlFiaIRnaYc
rFiSYwYT-Vw	20180821	778	Stone Wang	"2018 Santa Clara Vanguard ""Babylon"" Mellophone Head Cam HD"	POV語(題名)	https://www.youtube.com/watch?v=rFiSYwYT-Vw
U2878uK3rJQ	20180821	660	Kevin Peixoto	River City Rhythm 2018 - Each Hour Wounds Tenor Cam (Kevin Peixoto)	楽器×カメラ(題名)	https://www.youtube.com/watch?v=U2878uK3rJQ
HbtWCAlbkHM	20180820	839	Katarina	Pacific Crest 2018 | Here's to the Ones Who Dream | Rack Cam | Daniel Hwang	POV語(概要欄)	https://www.youtube.com/watch?v=HbtWCAlbkHM
GfUK4ce7EDw	20180818	1104	Christian Do	Pacific Crest 2018 | Here's To The Ones Who Dream | Front Ensemble Side 1 Cam	POV語(概要欄)	https://www.youtube.com/watch?v=GfUK4ce7EDw
OjtMmvLA960	20180818	702	Aiden Gonzalez	2018 Crossmen Lead Baritone GoPro Run (Finals Day)	POV語(題名)	https://www.youtube.com/watch?v=OjtMmvLA960
9TFWntVm584	20180817	914	SageBalloon7125	Tristan Hayes GoPro run Madison Scouts 2018	POV語(題名)	https://www.youtube.com/watch?v=9TFWntVm584
uRSKf_6aAqg	20180817	724	Jimmy Darrow	Pacific Crest 2018 - Here's to the Ones Who Dream - Euphonium Cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=uRSKf_6aAqg
imlUTjvFh9g	20180816	809	Ska Tune Network	Five Iron Frenzy - Live Trombone GOPRO Footage	POV語(題名)	https://www.youtube.com/watch?v=imlUTjvFh9g
1mJvOeN_BCw	20180815	946	Mason Hicks	The Cadets 2018 Baritone Headcam (Gage Simoneaux)	POV語(題名)	https://www.youtube.com/watch?v=1mJvOeN_BCw
BNr6otzZGs4	20180815	336	Funliner Productions	Blue Devils 2018 Opener - Marimba Head Cam - NICK SODEN	POV語(題名)	https://www.youtube.com/watch?v=BNr6otzZGs4
JvQDAQtDStc	20180814	927	TheClaw	Santa Clara Vanguard 2018 - BABYLON - Mello Claw Cam - Victory Run	POV語(概要欄)	https://www.youtube.com/watch?v=JvQDAQtDStc
bK59yLoUypk	20180814	698	Nate Teed	Crossmen 2018 Finals Night Drumset Cam - Nathan Teed	楽器×カメラ(題名)	https://www.youtube.com/watch?v=bK59yLoUypk
af6kWAp0TlA	20180814	810	Kyle P.	Mandarins 2018 - Cymbal Headcam	POV語(題名)	https://www.youtube.com/watch?v=af6kWAp0TlA
S0E4R0GTrxE	20180814	796	Funliner Productions	Blue Devils 2018 - Drum Set Head Cam - ZACH HUDSON	POV語(題名)	https://www.youtube.com/watch?v=S0E4R0GTrxE
lhzW4HWb52w	20180814	753	Funliner Productions	Blue Devils 2018 - Tenor Head Cam - WILLIAM MITSUK	POV語(題名)	https://www.youtube.com/watch?v=lhzW4HWb52w
HxrNuZaXKWc	20180814	802	Funliner Productions	Blue Devils 2018 - Snare Head Cam - BRANDON OLANDER	POV語(題名)	https://www.youtube.com/watch?v=HxrNuZaXKWc
AYVNTx5FwdA	20180814	696	Cullen Mitvalsky	Crossmen 2018 Drumline -On Field Battery Cam (Finals)	楽器×カメラ(題名)	https://www.youtube.com/watch?v=AYVNTx5FwdA
sXNnU_k7uno	20180813	747	kaleb hascall	Santa Clara Vanguard 2018 Timpani Cam (VICTORY RUN)	POV語(概要欄)	https://www.youtube.com/watch?v=sXNnU_k7uno
ZtwOudaLdws	20180813	814	Sam Camarata	Madison Scouts 2018 Lead Trumpet GoPro Run: Final Rehearsal Day	POV語(題名)	https://www.youtube.com/watch?v=ZtwOudaLdws
P-csEorbkik	20180813	800	Mason Hicks	The Cadets 2018 Lead Baritone Headcam (Mason Hicks)	POV語(題名)	https://www.youtube.com/watch?v=P-csEorbkik
wqX0zs0gVrI	20180813	754	Jeremy Cover	Carolina Crown 2018 Baritone Head-cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=wqX0zs0gVrI
Y8hmXoWlbJg	20180811	798	Chris Morales	Mandarins 2018 Battery On-Field Cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=Y8hmXoWlbJg
IDYBdl9FlKk	20180810	787	Spence Howell	Carolina Crown 2018 Trumpet Cam - Spence Howell	楽器×カメラ(題名)	https://www.youtube.com/watch?v=IDYBdl9FlKk
0sq02CKBG1g	20180810	622	Ken McGlauchlen	2018 Seattle Cascades   Tristan McGlauchlen   360 snare cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=0sq02CKBG1g
M3EYrh95mmg	20180808	717	TheBaldRaven	Spirit of Atlanta 2018 Lead Trumpet Cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=M3EYrh95mmg
dx6V01iqTM8	20180806	963	TheTopher	2018 Mazda6 Signature - POV Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=dx6V01iqTM8
Vy5GlAOGDp8	20180803	1232	SfVegasDad	Denevie gone for the whole summer w/DCI Sacramento Mandarins! (GoPro)	POV語(題名)	https://www.youtube.com/watch?v=Vy5GlAOGDp8
jb8uX0XRdAs	20180801	549	MrBlack	INSANE FLIGHT with the GoPro Fusion 360	POV語(題名)	https://www.youtube.com/watch?v=jb8uX0XRdAs
bz7FbszYqng	20180727	1352	SfVegasDad	Sacramento Mandarins and Meeting Hot For Foods (Lauren Toyota)! (GoPro)	POV語(題名)	https://www.youtube.com/watch?v=bz7FbszYqng
Tqh7A5DC1M4	20180726	340	Theme Park Review	Riding Twisted Cyclone Roller Coaster at Six Flags Over Georgia! WOW! 4K 60FPS Onride POV!	POV語(題名)	https://www.youtube.com/watch?v=Tqh7A5DC1M4
CPesKaDkMlg	20180724	1031	TheTopher	2019 Volvo XC40 T5 AWD Momentum - POV Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=CPesKaDkMlg
IJu1JDfr08Y	20180717	823	TheTopher	2018 Lexus LS 500 AWD - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=IJu1JDfr08Y
JVAHon6iug4	20180710	565	SfVegasDad	(Small) Philippine's HAUL (GoPro)	POV語(題名)	https://www.youtube.com/watch?v=JVAHon6iug4
VdrNdtZr3V0	20180706	362	GVHSBand	Garnet Valley Color Guard - GoPro View - 05/02/2018 Friends & Family Night	POV語(題名)	https://www.youtube.com/watch?v=VdrNdtZr3V0
a-EXK5p2J0M	20180630	337	TUBERIDES	WhiteWater World Rides at Dreamworld Australia! (GoPro)	POV語(題名)	https://www.youtube.com/watch?v=a-EXK5p2J0M
a683A3-4-pA	20180629	449	energy101	June 2018 - Head Cam Footage of 2nd Chukka of Practice Polo Match with Beginners	POV語(題名)	https://www.youtube.com/watch?v=a683A3-4-pA
IE5K2jnmoaM	20180624	621	TheTopher	2018 Toyota Sequoia SR5 4X4 - POV Final Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=IE5K2jnmoaM
1Kcrr75AUJE	20180623	670	TheTopher	2018 Chevrolet Tahoe RST Performance Edition - POV Night Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=1Kcrr75AUJE
8N1CkUKlsJU	20180622	409	TheTopher	2018 Buick Regal Sportback GS - POV Night Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=8N1CkUKlsJU
m1o2oMZHJvk	20180621	386	TheTopher	2018 Kia Stinger GT RWD - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=m1o2oMZHJvk
6cInOaAaqGw	20180618	319	Fitness Sheriff	16 days of AWESOME in THAILAND | Cinematic 4K | GH5 GoPro	POV語(題名)	https://www.youtube.com/watch?v=6cInOaAaqGw
hw0zLLnPBXQ	20180615	616	TheTopher	2019 Volvo XC40 T5 AWD R-Design - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=hw0zLLnPBXQ
fduOUah5nvY	20180604	860	TheTopher	Inmotion V10F Electric Unicycle: First 100 Miles - POV Riding Impressions	POV語(題名)	https://www.youtube.com/watch?v=fduOUah5nvY
KjDaT-j2zn0	20180527	466	Matthias Lebo	ND-FILTERS ⎜ Sunglasses for your camera?!	POV語(概要欄)	https://www.youtube.com/watch?v=KjDaT-j2zn0
PN6eGqh685M	20180526	636	TheTopher	2018 Volvo V90 T6 AWD R-Design Night Drive - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=PN6eGqh685M
VgHcVAc_fPA	20180526	668	Andy Gong	Mandarins 2017 Tuba Cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=VgHcVAc_fPA
exH_DX9IrCY	20180523	424	Vic Firth	#VFJams LIVE! - Devon Taylor - Drum Cam	楽器×カメラ(概要欄)	https://www.youtube.com/watch?v=exH_DX9IrCY
O1gVc2AT3a4	20180514	710	www.ukrides.info	Crow's Exciter + POV	POV語(題名)	https://www.youtube.com/watch?v=O1gVc2AT3a4
ThGYeIPyGvA	20180514	412	TheTopher	Inmotion V10F Electric Unicycle - POV Night Ride & Headlight Test	POV語(題名)	https://www.youtube.com/watch?v=ThGYeIPyGvA
vMlVJk5i-sk	20180513	1149	TheTopher	2018 Subaru Crosstrek 2.0i Premium 6-Speed Manual - POV Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=vMlVJk5i-sk
q8ZXYda9keA	20180510	575	TheTopher	2018 Toyota Sequoia SR5 4X4 - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=q8ZXYda9keA
Gu9UvEbq98I	20180509	759	TheTopher	2018 Buick Regal Sportback GS - POV Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=Gu9UvEbq98I
q591g2YKw7c	20180504	505	GoPro	GoPro: HERO6 - Getting the Shot with Ronnie Renner in 4K	POV語(題名)	https://www.youtube.com/watch?v=q591g2YKw7c
q08vNO-GvJ4	20180504	418	FloMarching	Blue Devils 2017 Victory Snare Cam: Sean Clark	楽器×カメラ(題名)	https://www.youtube.com/watch?v=q08vNO-GvJ4
pj488612DoM	20180502	890	SfVegasDad	Exploring Downtown Disneyland in Shanghai! (GoPro)	POV語(題名)	https://www.youtube.com/watch?v=pj488612DoM
UU7xZQltf2U	20180501	789	MrBlack	GoPro Fusion and how I edit! 🎬 360 Camera in FCPX	POV語(題名)	https://www.youtube.com/watch?v=UU7xZQltf2U
49NEre5dmro	20180429	522	GVHSBand	Garnet Valley Percussion - GoPro View - 04/28/2018 Region Championship at Perkiomen Valley	POV語(題名)	https://www.youtube.com/watch?v=49NEre5dmro
Ye3QV0BXVT8	20180428	376	TheTopher	2018 Ford F-150 Powerstroke Diesel - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=Ye3QV0BXVT8
dYGmYkxSjMY	20180426	433	Zach Borromeo	Broken City 2018 Snare Cam | Zach Borromeo	楽器×カメラ(題名)	https://www.youtube.com/watch?v=dYGmYkxSjMY
XhwZ4VOxeLM	20180423	378	Nate Teed	Elite Independent 2018 Drumset Cam - Nathan Teed	楽器×カメラ(題名)	https://www.youtube.com/watch?v=XhwZ4VOxeLM
D8sHoIq374E	20180423	438	Miles Kenobbie	RCC 2018 Snare Cam - Alan Aungst	楽器×カメラ(題名)	https://www.youtube.com/watch?v=D8sHoIq374E
Gxo1TW2WQ64	20180422	501	Paco	Crossmen Winds 2018 Tuba Cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=Gxo1TW2WQ64
vDyBTi7HafA	20180421	358	TUBERIDES	All Big Waterslides at Wild Wild Wet Singapore! (GoPro POV)	POV語(題名)	https://www.youtube.com/watch?v=vDyBTi7HafA
y5qlyu0Jyis	20180421	942	SfVegasDad	Shanghai Disneyland Pt. 2 (GoPro)	POV語(題名)	https://www.youtube.com/watch?v=y5qlyu0Jyis
VrMWEYks2v0	20180421	412	Kyler Boss	"River City Rhythm Indoor 2018 Drum Set Cam ""ON3 W4Y OUT"" - Kyler Boss"	楽器×カメラ(題名)	https://www.youtube.com/watch?v=VrMWEYks2v0
_zq2Ue6ZwnA	20180416	434	Cullen Mitvalsky	Infinity Percussion 2018 Snare Cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=_zq2Ue6ZwnA
w_ZuMn-F1a8	20180415	690	TheTopher	2018 Jeep Wrangler JL Sport 4x4 Manual - POV Final Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=w_ZuMn-F1a8
Y-UasJPjzKE	20180410	747	TheTopher	2018 Jeep Wrangler Sport 4x4 Manual - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=Y-UasJPjzKE
zrllUFM5kVM	20180408	369	Ryan Zeutzius	Cymbal Cam - Westview Winter Percussion 2018 - Conall Anderson	楽器×カメラ(題名)	https://www.youtube.com/watch?v=zrllUFM5kVM
lwr_2JFfo_w	20180405	778	TheTopher	2017 Subaru Impreza 2.0i Sport Manual Sedan - POV First Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=lwr_2JFfo_w
7RML-icpk1A	20180404	498	TheTopher	2018 Mazda CX-9 Signature - POV Night Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=7RML-icpk1A
1WZC7s9hqQE	20180325	608	www.ukrides.info	Natur Bobbahn Berlin + POV @ Keinbergpark	POV語(題名)	https://www.youtube.com/watch?v=1WZC7s9hqQE
a7IbL83GC_I	20180322	602	TheTopher	2018 Volvo XC60 T6 AWD R-Design - POV Night Driving Impressions (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=a7IbL83GC_I
